game_id,numot,div_ap_preseason,team1_ap_final,team2_ap_final,div_adjde,div_adjoe,div_adjtempo,div_arate,div_blockpct,div_distance,div_f3grate,div_fg2pct,div_fg3pct,div_ftpct,div_opparate,div_oppblockpct,div_oppf3grate,div_oppfg2pct,div_oppfg3pct,div_oppftpct,div_oppstlrate,div_rpi_norm,div_seed_norm,div_stlrate,win_or_lose
2005-1314-1228,0,0.02,1,1,0.077913047,-0.023987909,0.333139158,-0.12096642,0.071488142,0.167052777,-0.244162403,-0.003172133,0.062646166,-0.011844965,-0.026736417,0.420065378,0.196001179,-0.020804087,-0.12726128,0.487921062,0.0416,0.00138155,0,0.0119,1
2005-1314-1235,0,0.92,1,0,0.030777126,0.509138653,0.276329061,0.176864535,-0.074695807,-0.202684457,0.255292379,0.321745677,0.635907758,0.188842578,-0.254017385,0.426800641,-0.083049741,-0.251126756,0.243716735,0.2591831,0.0111,-0.002149076,0.48,-0.0093,1
2005-1314-1277,0,0.18,1,1,-0.103448799,0.027821246,0.297350869,0.023441341,0.128290529,0.071427672,-0.072046926,-0.055316586,0.275943895,-0.228763671,0.030708477,0.526831355,0.109257141,-0.152463031,-0.104771108,0.307010666,0.0156,0.00168856,0.24,0.0139,1
2005-1314-1324,0,0.92,1,0,-0.506184274,0.366027402,0.339609511,0.139164183,0.146055642,-0.095007461,-0.073825756,0.197214345,0.362982955,0.275511204,-0.375595397,0.417531428,-0.092013584,-0.531797216,-0.25237018,0.059359143,0.0284,0.004067878,0.9,0.0254,1
2005-1314-1437,0,0.92,1,1,-0.054059635,0.136910927,0.265608995,0.440721477,-0.317435793,0.073991561,-0.105341405,0.332009938,0.250315918,-0.044966335,-0.189923822,0.021763454,0.112449743,0.018170591,0.168266309,-0.042302173,0.0341,0.000307012,0.24,0.0033,1
2005-1314-1458,0,0.34,1,1,-0.000926199,0.294803886,0.429834781,0.189457617,0.25770374,-0.089534771,-0.155495715,0.365252089,0.071915008,0.214095508,0.095425043,0.261282113,0.169085092,-0.247696351,0.30307556,0.255847153,0.0289,0.000767528,0.3,0.0461,1
2005-1320-1458,0,-0.58,0,1,0.230462522,0.021331029,0.095530569,0.072135605,0.331100443,-0.039480369,-0.047953189,0.302592416,-0.058586402,0.077842791,0.030154696,-0.241229898,-0.034157329,-0.199401526,0.668745836,0.367545897,-0.0021,-0.003223608,-0.3,0.0089,0
2005-1324-1105,0,0,0,0,0.203681716,0.437253732,-0.279488002,0.040379795,-0.107392597,-0.039366355,-0.034541105,0.27739604,0.207265263,0.221465213,0.338403067,-0.271648275,0.418700927,0.334775863,0.517244661,0.337019394,-0.0085,-0.010284518,0,-0.0463,1
2005-1324-1314,0,-0.92,0,1,0.506184274,-0.366027402,-0.339609511,-0.139164183,-0.146055642,0.095007461,0.073825756,-0.197214345,-0.362982955,-0.275511204,0.375595397,-0.417531428,0.092013584,0.531797216,0.25237018,-0.059359143,-0.0284,-0.004067878,-0.9,-0.0254,0
2005-1325-1196,0,-0.54,0,1,0.264188301,-0.173206606,0.019121752,-0.251400411,-0.244750123,-0.035871715,-0.077423908,-0.026014505,-0.346863975,-0.037627801,0.226990892,0.259208881,0.20575791,0.120744978,0.348853894,0.473038744,-0.0005,-0.00583315,-0.54,0.0248,0
2005-1328-1310,0,0,1,0,-0.493818763,-0.001407246,-0.171450688,-0.015330182,0.14196587,-0.267769969,-0.263689032,0.18522348,0.074116429,-0.309990738,-0.164357598,-0.422851627,-0.144410842,-0.18098289,-0.465507017,-0.250181221,0.0189,0.001842066,0.66,0.0384,1
2005-1328-1428,0,0,1,1,-0.001360449,0.031575777,0.237241088,-0.153890504,0.119474798,0.247274616,0.124457312,-0.163475293,0.025382104,-0.112647394,0.126344485,-0.376999188,-0.241929033,0.045112465,-0.330082801,0.137032709,-0.0278,0.001918818,0.18,0.0354,0
2005-1329-1112,0,0.06,1,1,0.027728262,0.131093374,-0.095123973,0.114418018,-0.182473323,-0.119817386,0.076483876,0.115707581,0.081818546,0.011595597,-0.064940716,0.068965139,-0.169004399,0.068713651,0.024298463,0.142750418,-0.0089,-0.001458302,0.06,-0.0085,0
2005-1329-1356,0,0.86,1,0,0.117375183,0.329396798,0.122385469,0.205837728,-0.074984496,0.125963416,0.052936804,0.256952845,0.294058449,0.117425457,0.079058836,-0.057238762,-0.005830883,0.157935846,0.068378321,0.049181177,-0.0041,0.001611808,0.3,-0.0334,1
2005-1329-1368,0,0.86,1,0,0.089079055,0.620474298,0.244383889,0.342926329,-0.257789278,0.020737416,0.21901583,0.151228449,0.687867023,0.653459086,0.033474086,0.140036419,-0.033104823,0.186687918,0.04840658,0.038219152,0.0023,0.011205446,0.78,-0.043,1
2005-1330-1277,0,-0.74,0,1,-0.036440603,-0.435517191,0.001086863,0.054569013,0.229540449,0.06436215,-0.023069826,-0.288659121,-0.142526317,-0.368289338,-0.00628937,0.076918014,-0.027519524,-0.085454027,-0.198875491,-0.120656242,-0.0245,-0.00168856,-0.42,0.0274,0
2005-1334-1338,0,-0.66,1,0,0.077606338,-0.056132214,-0.017268612,-0.039408762,-0.19443791,-0.470758487,0.099296278,0.219188396,0.019103764,0.376171137,-0.337288912,-0.206325004,0.005855442,0.094019485,-0.031473062,-0.249892747,0.0309,0.004067878,0.06,-0.0231,1
2005-1334-1449,0,-0.56,1,1,0.011970738,-0.182097584,-0.335785943,-0.078222767,0.108921583,-0.535010807,0.088409264,0.124215123,-0.027566371,0.057977984,-0.142522802,0.077729756,0.198435976,-0.25019263,-0.017467952,-0.177744574,0.0204,0.000690776,-0.42,-0.0337,0
2005-1338-1334,0,0.66,0,1,-0.077606338,0.056132214,0.017268612,0.039408762,0.19443791,0.470758487,-0.099296278,-0.219188396,-0.019103764,-0.376171137,0.337288912,0.206325004,-0.005855442,-0.094019485,0.031473062,0.249892747,-0.0309,-0.004067878,-0.06,0.0231,0
2005-1356-1329,0,-0.86,0,1,-0.117375183,-0.329396798,-0.122385469,-0.205837728,0.074984496,-0.125963416,-0.052936804,-0.256952845,-0.294058449,-0.117425457,-0.079058836,0.057238762,0.005830883,-0.157935846,-0.068378321,-0.049181177,0.0041,-0.001611808,-0.3,0.0334,0
2005-1368-1329,0,-0.86,0,1,-0.089079055,-0.620474298,-0.244383889,-0.342926329,0.257789278,-0.020737416,-0.21901583,-0.151228449,-0.687867023,-0.653459086,-0.033474086,-0.140036419,0.033104823,-0.186687918,-0.04840658,-0.038219152,-0.0023,-0.011205446,-0.78,0.043,0
2005-1390-1280,0,-0.76,0,0,0.011484863,-0.031519488,-0.082996458,-0.194403816,-0.122046276,0.47022192,-0.281043464,-0.156262705,0.024644485,0.317770119,-0.120935231,0.032996205,-0.268813545,-0.092145956,0.439517398,0.281617527,-0.014,-0.000767528,0.06,-0.0027,0
2005-1393-1436,1,0.88,1,0,-0.146014461,0.104673744,0.052970889,-0.187737069,0.463170669,-0.052156431,-0.433904198,0.277963209,-0.264107681,-0.244834527,0.401662662,-0.086011715,0.223159342,-0.132909722,0.016794418,-0.174349453,0.0112,-0.0057564,0.54,0.0184,0
2005-1400-1305,0,0.68,0,0,0.146946733,0.242572558,0.041378987,-0.321099331,-0.069494044,-0.34833489,0.473206202,-0.029171581,0.661375631,-0.031562823,-0.031502889,0.078519559,0.241932541,0.067668697,0.026648511,-0.092726009,-0.0102,-0.004835392,0.06,-0.0122,0
2005-1403-1211,0,-0.5,1,1,-0.155197493,-0.284989755,0.086546356,0.07765532,-0.006955285,-0.122428064,-0.1177209,-0.207212588,-0.011716137,0.074480781,-0.295827853,0.30081613,-0.234343973,0.030509494,0.134450521,-0.067340267,0.0036,0.002379334,-0.18,0.0307,1
2005-1403-1417,0,0,1,0,-0.029714275,0.049450611,0.011028923,0.108819406,0.176432222,0.02271479,-0.373273596,-0.0118955,0.171653696,0.1625521,0.124172213,0.046708058,0.131868479,-0.154114903,0.275306934,-0.144348122,0.0025,0.000383764,0.3,0.0288,1
2005-1403-1452,0,0,1,0,-0.112774557,-0.128990949,0.224366844,-0.220154394,-0.033990548,-0.355483989,-0.758764711,-0.125685748,0.098074757,0.060783371,-0.060523653,-0.286138961,0.03707277,-0.166992115,0.082061306,-0.456233265,-0.01,-0.00330036,0.06,-0.0128,0
2005-1412-1112,0,-0.8,0,1,0.070549008,-0.167496003,0.063323455,0.001398894,-0.075545838,0.388704697,0.097610005,-0.044670866,-0.310983664,-0.357611058,-0.053364055,0.284328997,0.111867356,0.066206816,0.034767521,0.311175052,-0.0147,-0.002532838,-0.48,0.044,0
2005-1417-1403,0,0,0,1,0.029714275,-0.049450611,-0.011028923,-0.108819406,-0.176432222,-0.02271479,0.373273596,0.0118955,-0.171653696,-0.1625521,-0.124172213,-0.046708058,-0.131868479,0.154114903,-0.275306934,0.144348122,-0.0025,-0.000383764,-0.3,-0.0288,0
2005-1418-1257,0,-0.72,0,1,0.10630635,-0.201948191,-0.045961014,-0.369857319,-0.173240596,0.090809741,-0.257426974,-0.087298918,-0.376586024,-0.276486409,-0.071991535,-0.142186437,-0.122231032,0.355569394,0.235685577,-0.020955072,0.0073,-0.002839848,-0.54,0.0114,0
2005-1428-1246,0,-0.82,1,1,0.113482112,0.071155968,-0.320534674,0.147357273,-0.248529821,0.309795367,-0.197562859,0.153637664,0.13598495,0.235696983,-0.053868391,0.144500998,-0.188728362,0.087105899,0.056598801,-0.059329556,0.0549,0.003837622,-0.24,-0.0381,0
2005-1428-1328,0,0,1,1,0.001360449,-0.031575777,-0.237241088,0.153890504,-0.119474798,-0.247274616,-0.124457312,0.163475293,-0.025382104,0.112647394,-0.126344485,0.376999188,0.241929033,-0.045112465,0.330082801,-0.137032709,0.0278,-0.001918818,-0.18,-0.0354,1
2005-1429-1112,0,-0.8,0,1,0.011512194,0.010821719,-0.27141472,0.236100575,-0.084869448,0.153612223,0.035912106,0.366712676,-0.059844357,-0.377373446,-0.366148156,0.251288914,0.06933208,-0.211877645,-0.19872175,0.321367812,0.0046,-0.012817022,-0.66,-0.0231,0
2005-1436-1277,0,-0.74,0,1,0.155167126,-0.197639205,-0.041515822,-0.013646046,-0.150760216,0.095371453,0.221607425,-0.327226642,0.018560556,-0.245693955,-0.021274422,0.227046357,-0.015257829,-0.048315935,-0.228115643,0.230535379,-0.0071,-0.001765314,-0.48,-0.0123,0
2005-1436-1393,1,-0.88,0,1,0.146014461,-0.104673744,-0.052970889,0.187737069,-0.463170669,0.052156431,0.433904198,-0.277963209,0.264107681,0.244834527,-0.401662662,0.086011715,-0.223159342,0.132909722,-0.016794418,0.174349453,-0.0112,0.0057564,-0.54,-0.0184,1
2005-1437-1196,0,-0.54,1,1,-0.003911291,-0.008474433,0.073949692,-0.249273243,0.182590937,0.067518913,-0.049483272,-0.293507667,-0.173546347,0.128446618,0.424047942,0.375364735,0.036304441,-0.112200631,0.009444115,0.351450508,-0.0147,0.005219146,-0.06,0.0204,1
2005-1437-1307,0,0,1,0,-0.135012435,0.068448427,0.062932497,-0.294981581,0.321322413,-0.125526271,-0.169266457,-0.418365247,-0.182283417,0.253722703,0.102920865,0.071345517,-0.121374994,-0.244640652,0.009363584,0.135301863,-0.025,-0.000460516,0.42,0.0127,1
2005-1437-1314,0,-0.92,1,1,0.054059635,-0.136910927,-0.265608995,-0.440721477,0.317435793,-0.073991561,0.105341405,-0.332009938,-0.250315918,0.044966335,0.189923822,-0.021763454,-0.112449743,-0.018170591,-0.168266309,0.042302173,-0.0341,-0.000307012,-0.24,-0.0033,0
2005-1448-1151,0,0.96,1,0,0.057642961,0.756149663,0.058612412,-0.01211667,0.110942412,-0.030010611,0.005680684,0.130213065,0.554672446,0.051654733,-0.26386348,-0.150874268,-0.523520001,0.011541993,0.126697561,0.119502345,-0.0194,0.003070104,0.78,0.0181,1
2005-1448-1452,2,0.96,1,0,0.037980219,0.347862675,0.203548334,-0.350907005,-0.055182516,0.0483924,-0.400916314,0.043526489,0.220679639,-0.257249475,-0.124043656,-0.083872666,0.0889543,-0.122338797,0.063385386,-0.268059233,0.0031,-0.003377112,0.3,-0.0051,0
2005-1449-1257,0,-0.16,1,1,0.140949217,0.14168149,0.125493584,0.050630261,-0.272902722,0.156853113,-0.354047777,0.066102843,-0.073287323,0.025626982,-0.004150061,-0.186930958,-0.233793162,0.434912023,0.078056709,0.206081631,-0.0011,-0.000383764,0.18,-0.0125,0
2005-1449-1285,0,0.56,1,0,-0.112015378,0.558333146,0.160499957,0.077800975,-0.080752946,0.587165989,-0.079894022,0.0830326,0.201341438,0.250984112,0.006879411,-0.372753998,-0.135155806,0.143111219,0.028661791,-0.010540409,-0.0303,0.009133334,0.9,0.0264,1
2005-1449-1334,0,0.56,1,1,-0.011970738,0.182097584,0.335785943,0.078222767,-0.108921583,0.535010807,-0.088409264,-0.124215123,0.027566371,-0.057977984,0.142522802,-0.077729756,-0.198435976,0.25019263,0.017467952,0.177744574,-0.0204,-0.000690776,0.42,0.0337,1
2005-1452-1166,0,0,0,0,-0.020692189,-0.020444464,0.006861312,0.2397905,0.079223959,-0.189442389,0.202720018,0.246788968,-0.308627857,0.052518614,0.111329767,-0.043636603,0.098911007,0.08521126,-0.003784967,0.557569123,0.0061,0.006523898,0.18,0.0171,1
2005-1452-1257,1,-0.72,0,1,0.171328533,-0.028125211,-0.200491043,0.22740983,-0.066281034,0.095967475,0.108604038,0.050719,-0.224802301,0.078403869,0.015842093,0.21425594,-0.176087765,0.373238619,0.252421427,0.440529905,0.0067,-0.005679648,-0.18,0.0004,0
2005-1452-1403,0,0,0,1,0.112774557,0.128990949,-0.224366844,0.220154394,0.033990548,0.355483989,0.758764711,0.125685748,-0.098074757,-0.060783371,0.060523653,0.286138961,-0.03707277,0.166992115,-0.082061306,0.456233265,0.01,0.00330036,-0.06,0.0128,1
2005-1452-1448,2,-0.96,0,1,-0.037980219,-0.347862675,-0.203548334,0.350907005,0.055182516,-0.0483924,0.400916314,-0.043526489,-0.220679639,0.257249475,0.124043656,0.083872666,-0.0889543,0.122338797,-0.063385386,0.268059233,-0.0031,0.003377112,-0.3,0.0051,1
2005-1457-1211,0,-0.5,0,1,-0.153518188,-0.475511112,-0.176791174,0.147967203,0.126788273,0.213836002,0.370071703,-0.313057445,-0.103501118,-0.231600228,-0.254923872,0.226925693,-0.027459882,-0.055118692,-0.184233453,-0.095255707,0.0128,-0.002993352,-0.66,0.0413,0
2005-1458-1137,0,0.58,1,0,-0.070324291,0.267340081,-0.024552158,-0.083317655,-0.21191968,-0.164964227,-0.043759201,-0.103902427,0.124417481,-0.104738876,-0.084415349,0.051260394,-0.148869959,0.281863185,-0.193077244,-0.208618726,-0.0204,0.00053727,0.48,-0.0417,1
2005-1458-1301,0,-0.04,1,0,-0.172761864,-0.148571364,0.0023262,-0.122750693,-0.369228878,0.089762436,-0.166029855,-0.23563129,0.119013992,-0.12236828,0.053917836,-0.132204208,0.040595157,0.071816848,-0.348700153,-0.149843928,-0.006,0,0.24,-0.0293,1
2005-1458-1314,0,-0.34,1,1,0.000926199,-0.294803886,-0.429834781,-0.189457617,-0.25770374,0.089534771,0.155495715,-0.365252089,-0.071915008,-0.214095508,-0.095425043,-0.261282113,-0.169085092,0.247696351,-0.30307556,-0.255847153,-0.0289,-0.000767528,-0.3,-0.0461,0
2005-1458-1320,0,0.58,1,0,-0.230462522,-0.021331029,-0.095530569,-0.072135605,-0.331100443,0.039480369,0.047953189,-0.302592416,0.058586402,-0.077842791,-0.030154696,0.241229898,0.034157329,0.199401526,-0.668745836,-0.367545897,0.0021,0.003223608,0.3,-0.0089,1
2006-1102-1228,0,-0.66,0,1,0.167590335,-0.098912481,-0.304157447,0.179628944,0.000491842,-0.225930241,0.380440976,0.242437323,0.231332232,0.467889459,0.038952563,0.491323139,0.025126827,0.235389113,0.085172739,0.292335459,-0.0117,-0.000844282,-0.54,0.0451,0
2006-1104-1266,0,0.7,0,0,0.115926669,-0.039689956,-0.197613593,-0.233490924,0.267743729,0.038394725,-0.181469515,0.093884107,-0.288580626,-0.109392255,-0.232940742,0.105372853,0.036020264,0.050706663,0.137349645,-0.04965457,0.0042,-0.009747302,-0.18,-0.0115,1
2006-1104-1417,0,0.08,0,1,0.247319338,-0.090958728,0.076608205,-0.264922044,0.30498471,-0.440950314,-0.114403311,-0.172439581,-0.008502633,0.076475722,0.093470328,0.269399531,0.386417059,0.116575717,0.184226132,-0.155228782,0.0207,-0.001228044,-0.48,0.0073,0
2006-1107-1163,0,-0.94,0,1,0.329793534,-0.327007295,-0.230590894,-0.015703422,-0.646301563,-0.006616375,0.314259848,-0.1140914,0.073470298,0.023128852,0.2144583,0.213696496,0.18457798,0.290639744,0.272686009,-0.17323254,-0.0104,0.000767528,-0.9,0.0093,0
2006-1112-1437,0,-0.1,0,1,0.056883782,-0.227982235,0.088051544,0.130810266,-0.145109381,0.343219245,-0.513474271,0.188842322,-0.316838873,-0.214531901,-0.147384868,-0.734878568,0.052951578,0.232971997,0.097838103,0.437408465,0.0059,-0.002225828,-0.42,0.0223,0
2006-1112-1458,0,0.8,0,0,-0.021044448,-0.031944476,0.113925139,5.16E-05,0.08538802,0.37766904,-0.292023035,0.05015685,-0.157753292,0.202174842,0.208627117,-0.084410171,0.059859526,0.196778586,0.07433031,0.20378863,-0.0097,-0.000614022,0.06,0.0589,1
2006-1116-1137,0,0,0,0,0.046528577,0.175745277,0.16037876,-0.12840696,0.555914933,0.280573687,-0.095822499,0.021718072,-0.296156947,-0.035726372,-0.166856205,0.209725544,-0.228891992,0.006501937,0.458229924,-0.276432386,-0.0151,0.000844282,0.06,-0.0146,0
2006-1125-1417,0,-0.62,0,1,0.473910046,-0.147363947,0.276227412,-0.021802723,0.047489468,-0.487533688,0.108682133,0.129098803,0.1748672,-0.002609455,0.095593156,-0.065816897,0.135229481,0.204372975,0.095810181,0.035430566,0.0342,-0.001995572,-0.78,0.0158,0
2006-1130-1285,0,0.78,1,0,-0.04347364,0.229935492,-0.17524689,0.104607551,0.191262323,0.082673673,-0.139564346,-0.048701282,-0.01512977,-0.208186385,-0.126354374,-0.321504574,-0.07994134,-0.126133353,0.071292087,-0.176746009,0.0127,0.00598665,0.48,-0.0087,1
2006-1130-1334,2,0.78,1,0,0.043242849,0.270841308,-0.050668147,0.258713503,0.281440455,-0.030369161,-0.02086292,0.065681231,-0.09817768,-0.324275943,-0.021890833,0.167536912,-0.221527958,0.004005658,0.264032564,0.004534225,-0.0003,0.01197287,0.54,0.0032,1
2006-1130-1437,1,-0.12,1,1,0.237009684,0.03949857,-0.16669664,0.546439647,-0.105072386,0.069628763,-0.26923088,0.475950511,-0.039545535,-0.370578177,-0.2616088,-0.550591255,-0.031680431,-0.019046664,0.229565205,0.187937334,0.0247,-0.000844282,-0.18,-0.0249,0
2006-1133-1242,0,0,0,1,0.097205309,-0.109264179,0.076686397,-0.065820857,-0.14594872,0.089181796,0.005666222,-0.141405877,-0.240784049,0.232410673,-0.193869512,-0.05769948,-0.028049285,0.341193359,-0.271434114,0.465028034,0.004,0.002532838,-0.54,-0.0129,1
2006-1133-1272,0,-0.76,0,1,0.021721636,-0.131025826,-0.072585248,0.266788248,-0.235533435,-0.076774822,-0.164065912,-0.111672146,-0.103009372,0.167917958,-0.087072179,0.015401154,0.035171243,0.180798176,0.058465661,0.332041363,0.0124,-0.003530616,-0.72,-0.0063,0
2006-1133-1338,0,0,0,1,-0.010555628,-0.156913516,0.199329898,-0.04706475,0.065201121,-0.155666217,-0.094121764,-0.123647953,-0.09368335,0.120898792,-0.058160194,-0.218555977,-0.103436783,0.104458471,-0.26860088,0.492640206,0.0246,-0.000921034,-0.48,0.0345,1
2006-1137-1116,0,0,0,0,-0.046528577,-0.175745277,-0.16037876,0.12840696,-0.555914933,-0.280573687,0.095822499,-0.021718072,0.296156947,0.035726372,0.166856205,-0.209725544,0.228891992,-0.006501937,-0.458229924,0.276432386,0.0151,-0.000844282,-0.06,0.0146,1
2006-1137-1272,0,-0.76,0,1,0.086139513,-0.143291379,-0.361612623,0.273958719,-0.586836815,-0.219183754,-0.053954931,0.004838507,0.193616449,0.078012005,0.004024801,0.020622628,0.247149463,0.075833061,0.159861779,0.035844786,0.0149,0.001535056,-0.48,0.0026,0
2006-1143-1301,0,0,0,0,-0.008867213,-0.070063945,-0.113420804,-0.199659532,-0.193074653,0.122414888,-0.501543098,-0.337144578,0.018514812,-0.077914039,0.014259862,-0.439799478,0.076685588,0.101012233,0.292401514,0.142336198,-0.0332,-0.002149076,0.18,-0.026,0
2006-1163-1107,0,0.94,1,0,-0.329793534,0.327007295,0.230590894,0.015703422,0.646301563,0.006616375,-0.314259848,0.1140914,-0.073470298,-0.023128852,-0.2144583,-0.213696496,-0.18457798,-0.290639744,-0.272686009,0.17323254,0.0104,-0.000767528,0.9,-0.0093,1
2006-1163-1206,1,0.94,1,0,0.003968989,0.274736564,0.277013238,-0.053546394,0.530093236,0.085799839,-0.186907238,-0.150089091,0.057025394,0.186415696,-0.056805409,-0.26600996,-0.152339721,-0.054538162,-0.073371256,0.208174919,0.0113,0.000997786,0.6,-0.0183,0
2006-1163-1246,0,0.12,1,0,-0.183135289,0.097724765,0.212243238,-0.001826756,0.596871458,-0.097976915,-0.373348798,0.013612066,0.092373933,0.1354111,-0.127142193,-0.104023606,-0.173982753,-0.336892159,-0.130841258,0.268569611,0.0262,-0.001611808,0.42,0.0021,1
2006-1163-1449,1,0.94,1,1,-0.152239731,0.087254858,-0.077949191,0.026927955,0.578512927,0.073854042,-0.122299578,-0.024453535,0.001772573,-0.191362972,-0.286225686,0.11517957,-0.002112029,-0.372800583,-0.10471254,-0.312395521,0.0257,0.00168856,0.24,-0.0211,1
2006-1172-1326,0,0,0,1,0.406163928,-0.107983586,0.017272521,0.199195257,-0.126349892,0.024207436,-0.007777678,-0.123924009,-0.040071589,0.226782088,0.172466534,0.028816832,0.210732755,-0.020999356,0.36649023,-0.026768939,0.0062,0.000153506,-0.78,-0.0375,0
2006-1181-1203,0,0.4,1,1,-0.014059999,0.320182154,-0.056892197,-0.142687212,-0.037738169,-0.049502727,0.204964525,0.16387181,0.173231858,0.511951836,-0.456849579,0.219751651,-0.49209568,-0.048073168,-0.185712299,0.085440182,0.012,0.000767528,0.42,0.0025,1
2006-1181-1380,0,0.98,1,0,-0.104666523,0.682060996,0.194266993,0.184766315,0.108825353,-0.18971642,0.297050036,0.319873516,0.388673829,0.508380535,-0.043712443,0.160308023,-0.336416007,0.190012772,-0.089828908,-0.030201044,-0.0142,0.000767528,0.9,0.0183,1
2006-1196-1206,0,0,1,0,0.016401308,0.20944881,0.182069106,0.152452161,0.204365631,0.031321094,0.107068171,0.102637589,0.207814189,0.354155534,-0.130155026,-0.32966587,-0.100952869,0.050437509,0.01385869,-0.145331893,0.0118,-0.001535056,0.48,0.0008,1
2006-1196-1207,0,0,1,1,-0.133563921,-0.030376804,0.375518997,-0.121976902,0.137427026,-0.072091686,-0.07392699,0.117986298,0.211759593,0.16609223,-0.239131223,-0.378776244,-0.114302153,-0.12635501,-0.20669434,-0.169933577,0.0227,0.000383764,0.24,0.0092,1
2006-1196-1375,0,0,1,0,-0.189311971,0.16590863,0.053397033,0.209903928,0.513012424,0.093419036,-0.181894699,0.251642533,0.139873175,0.184269353,-0.145716932,-0.222494022,-0.112923371,-0.429497261,0.123044373,-0.2217628,0.0172,0.0057564,0.66,-0.0134,1
2006-1196-1417,0,-0.62,1,1,0.027722189,0.043576768,0.227138735,0.093437638,0.320632765,-0.353873288,0.012732369,0.097879389,0.263535883,0.233871255,-0.1030692,-0.151751826,0.203765165,-0.049846423,-0.077639411,-0.270692486,0.0254,0.000767528,-0.06,0.0203,1
2006-1196-1437,0,-0.9,1,1,-0.009708384,-0.056346115,0.051266313,0.355977618,0.026837457,-0.100573549,-0.139350308,0.57445228,0.100739335,-0.061019379,-0.400845175,-0.581503258,0.045229692,-0.115361881,-0.13623685,-0.022308682,0.0312,-0.000153506,-0.12,-0.0056,1
2006-1203-1181,0,-0.4,1,1,0.014059999,-0.320182154,0.056892197,0.142687212,0.037738169,0.049502727,-0.204964525,-0.16387181,-0.173231858,-0.511951836,0.456849579,-0.219751651,0.49209568,0.048073168,0.185712299,-0.085440182,-0.012,-0.000767528,-0.42,-0.0025,0
2006-1206-1163,1,-0.94,0,1,-0.003968989,-0.274736564,-0.277013238,0.053546394,-0.530093236,-0.085799839,0.186907238,0.150089091,-0.057025394,-0.186415696,0.056805409,0.26600996,0.152339721,0.054538162,0.073371256,-0.208174919,-0.0113,-0.000997786,-0.6,0.0183,1
2006-1206-1196,0,0,0,1,-0.016401308,-0.20944881,-0.182069106,-0.152452161,-0.204365631,-0.031321094,-0.107068171,-0.102637589,-0.207814189,-0.354155534,0.130155026,0.32966587,0.100952869,-0.050437509,-0.01385869,0.145331893,-0.0118,0.001535056,-0.48,-0.0008,0
2006-1206-1277,0,-0.92,0,0,-0.206159677,-0.215333911,-0.073093494,-0.213973163,0.095738084,0.063923406,0.05085138,0.093512686,-0.08698188,-0.473380001,-0.145552116,0.356255896,0.052779668,-0.236919602,-0.361226417,-0.11361451,0.0034,0.002686342,-0.3,0.0181,1
2006-1206-1314,0,0,0,1,-0.071229233,-0.247872245,-0.322559836,-0.225801557,-0.007324167,0.008461704,-0.018838236,0.067588526,-0.107372189,-0.195762531,-0.009097831,0.166396086,0.119255948,-0.115340771,-0.103262978,-0.181235854,-0.0294,0.000383764,-0.48,0.0018,1
2006-1206-1455,0,0,0,0,-0.143761217,-0.105079031,0.013233926,-0.151365818,0.245017428,-0.32249652,-0.084082225,0.315577082,-0.078988147,-0.278975633,-0.188869001,0.094666637,-0.021292197,-0.095175267,-0.145022073,0.034750063,-0.0021,0.001304798,-0.24,0.029,1
2006-1207-1196,0,0,1,1,0.133563921,0.030376804,-0.375518997,0.121976902,-0.137427026,0.072091686,0.07392699,-0.117986298,-0.211759593,-0.16609223,0.239131223,0.378776244,0.114302153,0.12635501,0.20669434,0.169933577,-0.0227,-0.000383764,-0.24,-0.0092,0
2006-1207-1320,0,0,1,0,0.108486713,0.230917749,-0.076365812,0.18784631,0.104879926,0.225395178,-0.041092404,0.081692474,0.064578842,-0.055096897,0.188918446,0.528136724,0.211669485,0.100421148,0.09221556,-0.156271728,-0.0097,0.00583315,0.18,0.018,1
2006-1207-1326,0,0,1,1,0.140827748,0.060536892,-0.29846119,0.200937047,0.225338409,0.09092523,-0.079622136,0.014811655,-0.056076209,-0.051218339,0.024758627,0.318213729,0.205814043,-0.066581522,0.29287738,0.100315103,0.0089,0.001151292,-0.3,0.0003,1
2006-1211-1231,0,0.32,1,0,0.326191987,0.27910184,-0.005250565,-0.221477427,0.056310545,0.477579863,-0.428246653,0.062980902,-0.201175616,0.408326209,-0.020710752,-0.440633159,0.109292225,-0.082155561,0.25050332,-0.137017915,-0.0121,0.001458302,0.18,0.0029,1
2006-1211-1417,0,0.22,1,1,0.360333796,0.110882512,0.189602865,-0.221392461,-0.014712486,-0.050801726,-0.252845404,-0.106542525,0.077913167,0.404541163,0.091080499,-0.27131919,0.314243213,0.176037829,0.124991764,-0.089427046,0.0065,-0.001611808,-0.06,0.0056,0
2006-1211-1462,0,0.84,1,0,0.156147985,0.227503771,0.028602482,-0.405218088,-0.306112739,0.490950746,-0.268918501,0.037142068,-0.063360913,0.259355741,-0.149204434,-0.470206884,0.031712006,0.217572118,0.214688893,0.01464562,-0.0031,0.001995572,0.66,0.001,1
2006-1214-1284,0,0,0,0,0.110363404,-0.10071094,0.154960083,-0.382508057,-0.083896457,-0.030309821,-0.162142463,-0.213471529,-0.122644908,-0.227592533,-0.156551922,0.002610737,-0.235915715,0.013579126,-0.063070582,-0.335902481,-0.0084,-0.002763096,0,-0.003,0
